client_id,visitor_id,completed,duration,age,clnt_tenure,last_step,completed_numeric
2039692,113118566_52884688285,no,0.1,47.0,6 years ,step_1,0
2040428,168846709_83207856998,no,0.27,43.0,20 years ,step_1,0
2040881,856159809_75100765981,yes,2.88,34.5,4 years ,confirm,1
2040900,120735651_89071152502,yes,2.72,39.5,5 years ,confirm,1
2041645,248259401_80525128612,yes,5.42,66.5,28 years ,confirm,1
2041757,996941328_99672160997,no,,30.0,13 years ,,0
2041839,848835475_64326444791,yes,27.22,32.5,10 years ,confirm,1
2041875,197045909_30954636744,yes,4.9,62.5,21 years ,confirm,1
2041937,283075947_17294494787,no,,65.0,20 years ,,0
2044540,575716507_84340514465,yes,2.98,30.0,12 years ,confirm,1
2044842,368876481_8802947814,no,,51.0,3 years ,,0
2045087,10122368_61557594723,yes,2.05,61.5,10 years ,confirm,1
2045179,972266008_92972476856,no,-0.2,58.0,16 years ,step_1,0
2045369,574313080_89914466789,yes,6.93,61.5,34 years ,confirm,1
2046788,409565904_35016268015,yes,2.2,56.5,4 years ,confirm,1
2047305,368938567_18518630092,yes,3.52,74.5,15 years ,confirm,1
2047755,148162129_83029653510,yes,6.97,28.5,8 years ,confirm,1
2047755,952142131_91713903784,no,0.03,28.5,8 years ,step_1,0
2047867,894699513_49946312541,yes,5.48,37.5,7 years ,confirm,1
2047876,76085900_70166676845,yes,14.57,71.0,9 years ,confirm,1
2048565,171705386_1263930422,no,,72.0,12 years ,,0
2048981,512997883_84566245308,no,0.42,72.0,11 years ,step_1,0
2049570,421257458_11986057691,yes,3.7,42.5,22 years ,confirm,1
2049672,237495372_23967774876,yes,3.58,52.5,11 years ,confirm,1
2050426,310814182_72422321950,no,1.15,52.0,12 years ,step_2,0
2050489,297905078_28006004311,no,0.07,68.0,32 years ,step_1,0
2050840,741237821_52910507520,yes,4.85,47.5,12 years ,confirm,1
2050885,699128152_97770120636,yes,8.55,46.5,5 years ,confirm,1
2051216,317886865_76270656532,no,,58.0,21 years ,,0
2051216,580883085_18763352673,no,,58.0,21 years ,,0
2052058,145563183_13678076890,no,3.22,60.0,16 years ,step_3,0
2052157,515568775_12837452460,no,5.67,36.0,12 years ,step_3,0
2052549,296005505_69997238841,yes,4.57,72.0,6 years ,confirm,1
2052733,738660119_77604712503,yes,8.8,55.5,22 years ,confirm,1
2052761,780012184_95582466805,no,0.37,31.0,12 years ,step_2,0
2053183,538709040_10463553050,yes,4.13,51.5,21 years ,confirm,1
2053248,766353291_50596486207,yes,8.93,19.5,20 years ,confirm,1
2053248,909888714_87547880218,no,0.22,19.5,20 years ,step_1,0
2053769,408151884_73171403521,yes,-1545.22,64.5,24 years ,confirm,1
2053769,860657279_29708916531,no,,64.5,24 years ,,0
2053795,259939700_46777375202,yes,6.72,56.5,15 years ,confirm,1
2054719,170954779_49670671643,yes,-5789.67,39.5,7 years ,confirm,1
2054906,931931492_70639279288,no,,22.0,7 years ,,0
2055063,936134512_72955717149,yes,4.43,30.0,22 years ,confirm,1
2055185,142680907_63760094590,yes,15.2,51.0,5 years ,confirm,1
2055307,557419636_87566878334,no,0.25,56.0,22 years ,step_1,0
2055445,900452680_40869931774,yes,22.45,74.5,8 years ,confirm,1
2056063,503895736_77130752407,yes,2.68,26.5,7 years ,confirm,1
2056534,32834705_25607968850,no,0.18,32.0,6 years ,step_1,0
2056567,422473360_64194212347,yes,1.1,42.0,11 years ,confirm,1
2056993,995829447_2766004685,no,,36.0,9 years ,,0
2057277,594009656_29208020259,no,0.83,26.0,5 years ,step_1,0
2057277,86157321_64020743443,no,0.38,26.0,5 years ,step_1,0
2057447,273374741_41271027013,no,,40.0,20 years ,,0
2057492,652243378_86067422343,yes,4.7,61.0,5 years ,confirm,1
2057773,855074571_65398033,yes,2.2,76.5,16 years ,confirm,1
2058329,258282787_80276209336,no,,81.0,13 years ,,0
2058346,366160009_34014147310,no,,21.0,22 years ,,0
2058971,73345957_63528969107,yes,0.88,32.5,13 years ,confirm,1
2059028,426784660_15061507266,yes,2.73,48.0,5 years ,confirm,1
2059033,218720383_46883934098,yes,7.1,49.5,25 years ,confirm,1
2059285,853579658_22369297252,yes,1.48,43.5,14 years ,confirm,1
2059449,488013014_17797312529,yes,2.97,24.5,4 years ,confirm,1
2059935,882598998_20599092888,no,2.52,59.0,9 years ,step_3,0
2061195,359331030_60605253626,no,3.98,57.0,9 years ,step_2,0
2061267,826446967_22430184516,no,0.42,67.0,7 years ,step_1,0
2061268,959355195_23881460290,no,-3.98,70.0,20 years ,step_3,0
2061471,363132213_55827095975,yes,5.1,51.0,15 years ,confirm,1
2061626,354223666_1986959510,yes,9.35,56.5,13 years ,confirm,1
2061668,230125271_57896166322,yes,3.35,31.5,6 years ,confirm,1
2061985,593311403_49896802373,no,-7115.57,66.0,5 years ,step_3,0
2062199,719461237_39130040730,no,0.78,48.0,5 years ,step_1,0
2062413,15315772_54113416778,no,,24.0,4 years ,,0
2062588,449806105_49017250470,yes,1.67,31.5,12 years ,confirm,1
2063057,337288445_11032638030,no,0.73,41.0,16 years ,step_2,0
2063178,384376759_2957305609,no,,67.0,7 years ,,0
2063428,146635772_35464353596,no,,48.0,13 years ,,0
2063805,144270624_49694948297,yes,2.27,34.5,10 years ,confirm,1
2064344,957083139_322311061,yes,5.27,68.5,8 years ,confirm,1
2065024,482449115_86351251184,no,2.92,31.0,7 years ,step_3,0
2066508,368184576_63513860375,no,,69.5,17 years ,,0
2066508,445834663_61351203167,yes,6.4,69.5,17 years ,confirm,1
2066750,489162733_89429160613,no,,51.0,15 years ,,0
2066863,324457361_53731672145,no,,62.0,14 years ,,0
2066863,968098620_36488066199,no,1.15,62.0,14 years ,step_2,0
2067289,853512820_63540898584,no,15.37,58.0,14 years ,step_3,0
2067466,942290958_56065244709,no,-5.72,67.0,21 years ,step_1,0
2067540,361911293_46472330686,yes,2.77,55.5,8 years ,confirm,1
2067540,409459763_61161347579,no,0.2,55.5,8 years ,step_1,0
2067617,257349953_8143286828,no,2.02,62.0,9 years ,step_2,0
2068284,565527142_12585488772,no,,53.0,20 years ,,0
2068892,650295204_39890738794,no,0.15,34.0,15 years ,step_1,0
2068954,989874988_82472412266,yes,10.35,61.5,4 years ,confirm,1
2069251,187150846_70237659370,yes,1.52,32.5,11 years ,confirm,1
2069824,227140158_92778177772,no,0.18,50.5,13 years ,step_1,0
2069824,361919188_71063903538,yes,3.67,50.5,13 years ,confirm,1
2070184,288274651_43381115828,yes,5.3,48.5,15 years ,confirm,1
2070486,404967901_16588550547,no,-6.78,24.0,22 years ,step_2,0
2070948,188327454_2827498268,yes,3.53,26.5,7 years ,confirm,1
2071011,648742328_86571282829,yes,-8335.57,27.5,5 years ,confirm,1
2071121,923876664_2484871580,yes,4.67,26.0,6 years ,confirm,1
2071719,102379102_68619718277,yes,4.28,59.0,17 years ,confirm,1
2071744,901712076_34295850013,yes,5.6,25.5,8 years ,confirm,1
2071841,604100950_4074177876,yes,6.65,81.5,20 years ,confirm,1
2072755,906939839_56211021969,no,2.43,29.0,9 years ,step_3,0
2073001,83721925_86841634736,yes,11.22,62.0,23 years ,confirm,1
2073658,561600253_72989799085,yes,4.67,59.5,11 years ,confirm,1
2074094,894707972_62098108962,yes,15.13,25.0,5 years ,confirm,1
2074688,97463740_33627581521,yes,17.0,46.5,6 years ,confirm,1
2075007,484846624_24094735520,yes,1379.2,33.0,5 years ,confirm,1
2076087,181570870_50246363021,yes,6.17,29.5,2 years ,confirm,1
2077203,208820025_56512111001,no,1.45,42.0,10 years ,step_2,0
2077336,76200529_89712253894,no,10.02,72.0,22 years ,step_3,0
2078407,544083464_41198249246,yes,2.37,38.5,5 years ,confirm,1
2078711,763512640_20124606103,yes,3.25,48.5,12 years ,confirm,1
2079235,528716603_79431549923,no,,26.0,6 years ,,0
2079465,263082325_28418814345,yes,1.9,18.0,4 years ,confirm,1
2080022,340559503_62237301818,yes,-1.15,48.5,14 years ,confirm,1
2080265,993430906_12394706206,no,,33.0,34 years ,,0
2080581,303008937_93482880196,no,0.07,43.0,16 years ,step_1,0
2081736,819434870_36111311226,yes,3.35,59.5,4 years ,confirm,1
2082482,121618773_90889769027,no,-0.15,50.0,8 years ,step_1,0
2082886,231694758_7040167779,yes,2.95,37.0,9 years ,confirm,1
2082931,871478679_39408329526,yes,3.23,83.0,24 years ,confirm,1
2084512,208337231_90943870520,no,,67.0,22 years ,,0
2084517,380844431_17333989911,yes,3.43,18.0,14 years ,confirm,1
2084978,197383632_97994588545,no,,62.5,6 years ,,0
2084978,625287993_49619178664,yes,12.5,62.5,6 years ,confirm,1
2084978,904133704_53403049098,no,,62.5,6 years ,confirm,0
2085392,319079207_27205358605,no,-0.05,33.0,4 years ,step_1,0
2086680,71233106_35990134617,yes,4.52,64.0,11 years ,confirm,1
2086854,319572145_54588922771,yes,11.8,56.5,8 years ,confirm,1
2088315,920591222_14910261811,yes,2.1,29.5,7 years ,confirm,1
2089071,20264804_1305750472,yes,1252.62,38.0,14 years ,confirm,1
2089579,453823436_82668610032,no,,45.0,5 years ,,0
2089991,447614964_56517563663,yes,-36238.23,58.5,29 years ,confirm,1
2090428,856728122_70029344465,yes,7.93,36.0,15 years ,confirm,1
2090464,21019083_65165587393,yes,3.3,21.5,7 years ,confirm,1
2090939,252765397_90388412036,yes,3.83,40.5,11 years ,confirm,1
2091122,629604730_42749613044,yes,2.35,33.5,5 years ,confirm,1
2091129,966746132_38846661602,no,0.08,23.0,4 years ,step_1,0
2091430,501480214_75169428386,no,0.27,37.0,14 years ,step_1,0
2091601,944183304_75830259870,yes,8.98,59.5,5 years ,confirm,1
2091731,135621946_32670696619,yes,4.85,24.0,6 years ,confirm,1
2091795,556713052_16979521272,yes,1.62,22.0,4 years ,confirm,1
2092341,626866309_10172542511,yes,6.02,28.5,6 years ,confirm,1
2092570,597258230_79489756328,yes,8.7,26.5,15 years ,confirm,1
2094380,285613894_48258656564,no,0.55,43.0,10 years ,step_1,0
2094626,977971172_54158177818,yes,2.17,52.5,9 years ,confirm,1
2095043,102193370_34940049916,no,,54.0,16 years ,,0
2095187,529472832_76138881690,no,0.27,74.0,23 years ,step_1,0
2095375,46749144_26777930863,yes,6.98,56.0,5 years ,confirm,1
2095719,697672374_63787675150,no,0.15,28.0,7 years ,step_1,0
2095849,118377109_19410556489,no,-4694.58,63.0,13 years ,step_2,0
2096514,668668357_78723114331,yes,9.5,59.5,14 years ,confirm,1
2097722,39502389_19751800486,yes,3.62,33.5,11 years ,confirm,1
2098270,54927043_29042045323,yes,12.02,57.0,3 years ,confirm,1
2098439,277756243_9124741824,no,3.68,53.0,27 years ,step_2,0
2098439,316072819_58034493366,no,0.43,53.0,27 years ,step_1,0
2098868,674166662_57698394629,no,,55.0,15 years ,,0
2100060,588913749_45537325879,no,,29.0,14 years ,,0
2100661,223685041_92718060968,yes,8.17,56.5,9 years ,confirm,1
2100717,866144590_52098503051,yes,2.03,64.5,9 years ,confirm,1
2100720,775293153_41389880246,yes,4.28,53.5,7 years ,confirm,1
2100966,535456240_10111860052,no,,36.0,9 years ,,0
2102012,243774298_22790379480,no,1.38,26.0,6 years ,step_1,0
2102149,369746880_4081376173,yes,15.7,65.5,5 years ,confirm,1
2102280,507746176_97034757081,yes,112356.9,41.0,10 years ,confirm,1
2103055,781935738_33610642394,no,0.52,28.0,13 years ,step_2,0
2103586,828107581_27239891872,yes,7.3,47.0,10 years ,confirm,1
2103635,167761556_47641191378,no,,25.5,5 years ,,0
2103635,861963235_36848441890,yes,1.98,25.5,5 years ,confirm,1
2104284,991425292_63423817727,yes,3.98,21.5,5 years ,confirm,1
2104456,565886819_5289869649,yes,6.02,40.5,5 years ,confirm,1
2105948,111894218_79248359000,yes,-1214.88,61.5,6 years ,confirm,1
2105966,380875272_41178490774,no,-18.73,64.0,19 years ,step_3,0
2106701,390404280_55203051494,yes,2.87,44.5,21 years ,confirm,1
2107816,13127203_58352162416,no,-1.08,62.0,6 years ,step_3,0
2107979,271984742_93096579452,yes,16.33,57.5,7 years ,confirm,1
2108691,828256607_16193987305,no,,57.0,9 years ,,0
2109280,336191740_58260992596,no,0.17,69.0,12 years ,step_1,0
2110308,745117066_48631110713,no,3.63,33.0,6 years ,step_3,0
2111268,599961448_62949960915,yes,5.3,27.5,7 years ,confirm,1
2111468,361726802_79128716069,yes,6.15,56.5,18 years ,confirm,1
2111559,922387399_30714226020,yes,-1307.7,76.5,5 years ,confirm,1
2112665,872322125_87598242034,no,4.88,61.0,11 years ,step_3,0
2113091,494317319_74858603195,yes,4.3,62.5,11 years ,confirm,1
2113565,610595240_88160105815,no,-2.68,54.0,15 years ,step_2,0
2113706,578573661_24435330386,no,,72.0,7 years ,,0
2114888,338604581_8775848027,yes,4.12,17.5,5 years ,confirm,1
2114924,83776629_26019032530,yes,1.18,50.0,7 years ,confirm,1
2116261,622838875_18625334126,yes,1.93,38.0,14 years ,confirm,1
2116375,57515564_24201661354,yes,3.27,62.5,5 years ,confirm,1
2117103,974219561_52411505822,yes,15.28,26.5,7 years ,confirm,1
2117625,935689421_91232277166,yes,3.65,29.5,9 years ,confirm,1
2117926,776406736_68398493172,yes,3.22,61.0,5 years ,confirm,1
2120119,531599481_19382590732,yes,2.83,48.5,23 years ,confirm,1
2120373,36282814_39808320767,yes,8.28,38.5,6 years ,confirm,1
2121101,835662600_76080139066,no,,57.0,18 years ,,0
2122069,883983024_95325465301,yes,15.23,35.5,14 years ,confirm,1
2122187,325290738_24744122158,no,,67.0,5 years ,,0
2122187,377751320_27771632535,no,2.7,67.0,5 years ,step_3,0
2122247,479595485_3094381046,no,0.63,44.0,6 years ,step_2,0
2122411,424721736_47311581123,yes,3.87,22.0,7 years ,confirm,1
2122586,528419524_5458377871,yes,6.07,33.5,5 years ,confirm,1
2122736,227198879_46303932015,yes,10.28,51.5,10 years ,confirm,1
2122912,7979315_23891592567,yes,5.23,47.0,12 years ,confirm,1
2123867,725473527_18988408019,yes,4.8,38.5,10 years ,confirm,1
2124031,17193254_11850964561,yes,3.22,60.0,12 years ,confirm,1
2124044,627778725_87001708591,yes,2.35,24.5,4 years ,confirm,1
2124499,590529951_39891790707,yes,3.03,26.5,5 years ,confirm,1
2124636,403735453_85962875820,no,-1.53,46.0,8 years ,step_2,0
2124664,899166092_295250208,no,-12649.02,56.0,5 years ,step_2,0
2124715,898351212_93541449571,yes,2.72,37.5,18 years ,confirm,1
2125062,1312116_44041849591,yes,2.63,47.0,22 years ,confirm,1
2125543,772859860_3838616977,yes,7.27,31.5,4 years ,confirm,1
2125802,436882762_51663954294,yes,5.55,66.5,21 years ,confirm,1
2125802,897671069_13132249888,no,0.42,66.5,21 years ,step_1,0
2126773,530143433_46990360046,no,0.78,53.0,11 years ,step_2,0
2127092,856067727_10621822609,yes,1.78,57.5,19 years ,confirm,1
2128160,169675691_3757153160,no,-4535.03,61.0,15 years ,step_2,0
2129008,238098455_15801326757,yes,2.85,41.5,11 years ,confirm,1
2129448,74981261_27267362247,yes,9.23,42.5,5 years ,confirm,1
2130164,537078842_71037085349,yes,12.82,54.5,5 years ,confirm,1
2130483,307865964_24492804947,no,,70.0,21 years ,,0
2130660,640642432_63558492976,yes,-11497.52,48.5,20 years ,confirm,1
2130660,775354622_23993492596,no,0.17,48.5,20 years ,step_1,0
2131059,328986133_31950161424,yes,3.87,45.0,4 years ,confirm,1
2131405,854928961_50483219332,yes,1.3,35.0,12 years ,confirm,1
2131562,557156980_51658921885,yes,4.75,72.0,18 years ,confirm,1
2132534,351718438_73586466880,no,8.98,51.0,5 years ,step_3,0
2133839,675168862_95833156520,yes,2.77,35.5,9 years ,confirm,1
2133839,686064340_14588685114,no,0.27,35.5,9 years ,step_1,0
2135962,555000246_30374609967,yes,3.97,58.5,17 years ,confirm,1
2135989,276577773_19190207948,no,,68.0,16 years ,,0
2136746,134624955_16336886362,yes,-6.68,25.5,6 years ,confirm,1
2137495,438254209_58394148362,yes,2.9,26.0,11 years ,confirm,1
2138300,349259744_70565712324,no,,31.0,6 years ,,0
2138300,716979200_38478691921,no,0.05,31.0,6 years ,step_1,0
2139045,506132990_62113470201,no,,59.0,21 years ,,0
2139045,992405245_93711100164,no,,59.0,21 years ,,0
2139166,836462553_7935327869,no,0.03,59.0,23 years ,step_1,0
2139166,895910307_19767626413,yes,4.7,59.0,23 years ,confirm,1
2141013,63585444_81403891146,no,-0.48,40.0,6 years ,step_2,0
2141929,188963349_95951411234,no,,69.0,15 years ,,0
2142404,342868106_18434917629,no,-0.25,57.0,6 years ,step_1,0
2142490,899763670_33076867255,yes,4.37,59.5,27 years ,confirm,1
2143122,77367586_38537836523,no,,56.0,12 years ,,0
2143189,279607780_16693897,no,,52.0,5 years ,,0
2143246,14541355_8987679299,yes,3.43,24.5,4 years ,confirm,1
2144256,46608590_2871095245,yes,7.55,52.5,8 years ,confirm,1
2144401,899440905_46267025536,no,0.22,66.0,13 years ,step_1,0
2144761,909839383_77048041585,no,,65.0,18 years ,,0
2145346,40885513_72901412409,no,3.47,59.0,4 years ,step_3,0
2145364,230946508_45118065350,no,,63.0,12 years ,,0
2145364,439502404_88670311152,no,0.68,63.0,12 years ,step_1,0
2145364,596679804_2529836530,no,,63.0,12 years ,,0
2145511,340937991_32828124706,yes,3.87,30.5,25 years ,confirm,1
2145568,676552416_68999795390,no,-2.93,40.0,18 years ,step_2,0
2145707,960348675_49147362096,no,,38.0,6 years ,,0
2145857,616316133_10960319003,yes,3.05,63.0,21 years ,confirm,1
2146627,874456988_80815375240,no,,57.0,14 years ,,0
2146822,570035466_89821014836,yes,2.63,61.0,15 years ,confirm,1
2147061,632569125_85960161128,yes,1.93,27.5,7 years ,confirm,1
2147436,252575541_52185407425,yes,3.17,61.5,25 years ,confirm,1
2147522,456325766_19172908300,yes,4.47,42.5,5 years ,confirm,1
2147721,221046942_2383549794,yes,6.88,57.0,15 years ,confirm,1
2148448,960901876_78321952119,no,,31.0,13 years ,,0
2148617,102696224_92120294871,no,-2772.9,69.0,19 years ,step_2,0
2149205,17194676_22291307876,yes,2.35,25.0,8 years ,confirm,1
2149205,176681916_6390519305,no,-10.98,25.0,8 years ,step_3,0
2149499,708646309_15714937380,yes,-1526.43,68.5,27 years ,confirm,1
2150124,847955999_33773519004,no,0.57,48.0,15 years ,step_2,0
2150129,102496964_51169732550,yes,-891.7,66.5,14 years ,confirm,1
2151221,578964810_16183360126,yes,3.98,33.5,4 years ,confirm,1
2151221,887816256_71748085401,no,,33.5,4 years ,confirm,0
2152611,559214804_1631240153,yes,5.48,65.5,11 years ,confirm,1
2152873,263843686_30171502483,yes,-0.75,48.5,15 years ,confirm,1
2152887,807765158_44835983379,no,,55.5,7 years ,,0
2152887,820128089_6834957138,yes,6.6,55.5,7 years ,confirm,1
2153015,418841215_79208575857,no,0.25,38.0,9 years ,step_1,0
2153182,313499809_82183933574,yes,4.97,27.5,9 years ,confirm,1
2153656,651982347_37825414209,yes,2.38,30.0,6 years ,confirm,1
2154888,840170586_22874363843,no,,74.0,11 years ,,0
2154918,271427316_73570599081,no,,59.0,13 years ,,0
2155157,874243428_66239813956,yes,6.5,49.5,9 years ,confirm,1
2155691,153084837_25064449917,no,,42.5,7 years ,confirm,0
2155691,52575182_6855722932,yes,5.35,42.5,7 years ,confirm,1
2155956,573688456_28039026103,yes,11.15,57.0,34 years ,confirm,1
2156083,510564780_38050783603,no,0.32,33.0,8 years ,step_2,0
2156245,632394655_75485240466,yes,4.85,47.5,20 years ,confirm,1
2156246,768282357_73481482686,yes,4.58,48.5,13 years ,confirm,1
2156449,458627812_14254579711,yes,3.33,37.5,11 years ,confirm,1
2157030,480351719_39008278282,no,,32.0,5 years ,,0
2157327,970956160_15406650793,yes,2.17,25.5,4 years ,confirm,1
2158246,317867446_63112820138,yes,18.73,52.0,8 years ,confirm,1
2158455,210661253_21351415291,yes,13.4,74.5,22 years ,confirm,1
2159157,324502807_177318009,yes,8.28,50.5,12 years ,confirm,1
2159243,41691082_83560632931,yes,6.6,44.5,7 years ,confirm,1
2159664,199504665_87984410222,no,3.37,70.0,15 years ,step_3,0
2159664,519166883_70084271485,no,,70.0,15 years ,,0
2160088,950842394_76599225066,yes,3.25,36.5,12 years ,confirm,1
2160702,138664148_47037961907,no,-4.55,41.0,15 years ,step_2,0
2161349,583579174_12270496703,yes,5.03,52.5,21 years ,confirm,1
2161378,690636843_81572448647,yes,4.47,58.5,10 years ,confirm,1
2161378,954575060_69744241634,no,,58.5,10 years ,,0
2161393,470851703_51911902487,yes,4.47,66.0,22 years ,confirm,1
2162184,9750987_55210876769,yes,3.65,58.5,15 years ,confirm,1
2162347,991584540_83370504537,no,-4.38,64.0,14 years ,step_3,0
2162964,762817188_13049863367,yes,3.45,32.5,6 years ,confirm,1
2163565,990738939_77403049928,no,,70.0,8 years ,,0
2163599,77213282_24571018305,yes,2.32,22.5,31 years ,confirm,1
2163974,16229970_74614850083,no,4.25,62.0,6 years ,step_3,0
2164174,410456678_15368755664,yes,17.07,68.5,6 years ,confirm,1
2164174,787997343_66793101045,no,-12874.85,68.5,6 years ,step_3,0
2164924,731713935_69668328378,no,,22.0,7 years ,,0
2165259,592863261_61709079992,yes,4.72,45.5,10 years ,confirm,1
2165259,713637111_79757090852,no,0.13,45.5,10 years ,step_1,0
2165367,456151140_82632871547,yes,1.87,34.5,6 years ,confirm,1
2165764,730330549_23256913213,yes,8.92,49.0,17 years ,confirm,1
2166089,280273291_55806086008,yes,-1.35,45.5,22 years ,confirm,1
2166183,536989387_18269669729,yes,3.27,64.5,4 years ,confirm,1
2166964,970337249_1904853319,no,-1.1,31.0,13 years ,step_2,0
